key,keydown_time,keyup_time,dwell_time,flight_time,is_correction
t,1744668799311.6243,1744668799423.1975,111.5732421875,0,0
y,1744668799501.1567,1744668799632.2834,131.126708984375,77.959228515625,0
(,1744668800024.3533,1744668800131.842,107.48876953125,392.06982421875,0
shift,1744668799908.5156,1744668800169.4045,260.888916015625,0,0
caps_lock,1744668800426.2573,1744668800616.0532,189.7958984375,256.852783203125,0
backspace,1744668801160.82,1744668801314.2463,153.42626953125,544.766845703125,1
space,1744668801426.8184,1744668801537.1277,110.309326171875,112.572021484375,0
(,1744668801748.1484,1744668801883.7676,135.619140625,211.020751953125,0
shift,1744668801614.175,1744668801992.9834,378.808349609375,0,0
k,1744668802575.921,1744668802689.936,114.01513671875,582.9375,0
caps_lock,1744668802708.1555,1744668802819.7969,111.641357421875,18.219482421875,0
o,1744668802897.3765,1744668803010.9072,113.53076171875,77.57958984375,0
i,1744668803160.6182,1744668803327.2585,166.640380859375,149.7109375,0
k,1744668803457.7715,1744668803568.8125,111.041015625,130.512939453125,0
e,1744668803845.638,1744668803923.1965,77.55859375,276.825439453125,0
&,1744668805324.402,1744668805422.8752,98.47314453125,1401.20556640625,0
shift,1744668804752.1475,1744668805514.1938,762.04638671875,0,0
caps_lock,1744668805683.069,1744668805852.7053,169.63623046875,168.875244140625,0
caps_lock,1744668806015.3074,1744668806170.2395,154.93212890625,162.60205078125,0
backspace,1744668806681.9119,1744668806830.8813,148.969482421875,511.67236328125,1
space,1744668806867.9705,1744668806982.1912,114.220703125,37.089111328125,0
&,1744668807274.5618,1744668807458.975,184.413330078125,292.37060546875,0
shift,1744668807019.2034,1744668807590.0818,570.87841796875,0,0
space,1744668807664.021,1744668807776.0088,111.98779296875,73.939208984375,0
m,1744668808342.1484,1744668808469.8809,127.732421875,566.1396484375,0
caps_lock,1744668808510.328,1744668808659.857,149.529052734375,40.447021484375,0
a,1744668808790.2278,1744668808881.4714,91.24365234375,130.370849609375,0
backspace,1744668809064.2637,1744668809160.0215,95.7578125,182.792236328125,1
backspace,1744668809196.9773,1744668809312.2893,115.31201171875,36.955810546875,1
m,1744668809548.0127,1744668809682.2114,134.19873046875,235.723388671875,0
caps_lock,1744668809758.651,1744668809909.2158,150.56494140625,76.439453125,0
a,1744668810189.6475,1744668810355.4875,165.840087890625,280.431640625,0
y,1744668810576.6104,1744668810726.874,150.263671875,221.122802734375,0
e,1744668812283.3247,1744668812453.051,169.726318359375,1556.45068359375,0
r,1744668812398.3176,1744668812548.1982,149.880615234375,0,0
.,1744668813432.5876,1744668813625.844,193.25634765625,884.389404296875,0
backspace,1744668814279.2114,1744668814408.3777,129.166259765625,653.367431640625,1
",",1744668814868.0923,1744668814961.755,93.66259765625,459.714599609375,0
2,1744668815380.385,1744668815489.8657,109.480712890625,418.630126953125,0
0,1744668815527.239,1744668815660.5022,133.26318359375,37.373291015625,0
1,1744668815680.1135,1744668815775.3708,95.25732421875,19.611328125,0
9,1744668815816.3499,1744668815946.1428,129.79296875,40.97900390625,0
),1744668816360.5044,1744668816491.7441,131.23974609375,414.361572265625,0
shift,1744668816170.7456,1744668816564.4297,393.68408203125,0,0
